case_id,prefix_length,start,rem_time,train,val,test
3091829,2,2010-11-03 00:00:00+00:00,72.40215277777777,1,0,0
3091829,3,2010-11-03 00:00:00+00:00,71.40215277777777,1,0,0
3091829,4,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,5,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,6,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,7,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,8,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,9,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,10,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,11,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,12,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,13,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,14,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,15,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,16,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,17,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,18,2010-11-03 00:00:00+00:00,3.727222222222222,1,0,0
3091829,19,2010-11-03 00:00:00+00:00,3.7271643518518522,1,0,0
3091829,20,2010-11-03 00:00:00+00:00,3.7270486111111114,1,0,0
3091829,21,2010-11-03 00:00:00+00:00,3.7270486111111114,1,0,0
3091829,22,2010-11-03 00:00:00+00:00,3.7269212962962963,1,0,0
3091829,23,2010-11-03 00:00:00+00:00,3.7269212962962963,1,0,0
3091829,24,2010-11-03 00:00:00+00:00,3.726828703703704,1,0,0
3091829,25,2010-11-03 00:00:00+00:00,1.4021527777777776,1,0,0
3091829,26,2010-11-03 00:00:00+00:00,0.008877314814814815,1,0,0
3091829,27,2010-11-03 00:00:00+00:00,0.008564814814814815,1,0,0
3091829,28,2010-11-03 00:00:00+00:00,0.00849537037037037,1,0,0
3091829,29,2010-11-03 00:00:00+00:00,0.008460648148148148,1,0,0
3091829,30,2010-11-03 00:00:00+00:00,0.008460648148148148,1,0,0
3091829,31,2010-11-03 00:00:00+00:00,0.00837962962962963,1,0,0
3091829,32,2010-11-03 00:00:00+00:00,0.00837962962962963,1,0,0
3091829,33,2010-11-03 00:00:00+00:00,0.008287037037037037,1,0,0
3091829,34,2010-11-03 00:00:00+00:00,0.008287037037037037,1,0,0
3091829,35,2010-11-03 00:00:00+00:00,0.008287037037037037,1,0,0
3091829,36,2010-11-03 00:00:00+00:00,0.007974537037037037,1,0,0
3091829,37,2010-11-03 00:00:00+00:00,0.007245370370370371,1,0,0
3091829,38,2010-11-03 00:00:00+00:00,0.007013888888888889,1,0,0
3091829,39,2010-11-03 00:00:00+00:00,0.006921296296296296,1,0,0
3091829,40,2010-11-03 00:00:00+00:00,0.0068171296296296304,1,0,0
3091829,41,2010-11-03 00:00:00+00:00,0.0068171296296296304,1,0,0
3091829,42,2010-11-03 00:00:00+00:00,0.006701388888888889,1,0,0
3091829,43,2010-11-03 00:00:00+00:00,0.006701388888888889,1,0,0
3091829,44,2010-11-03 00:00:00+00:00,0.006608796296296297,1,0,0
3091829,45,2010-11-03 00:00:00+00:00,0.006608796296296297,1,0,0
3091829,46,2010-11-03 00:00:00+00:00,0.006539351851851852,1,0,0
3091829,47,2010-11-03 00:00:00+00:00,0.006481481481481481,1,0,0
3091829,48,2010-11-03 00:00:00+00:00,0.00644675925925926,1,0,0
3091829,49,2010-11-03 00:00:00+00:00,0.00644675925925926,1,0,0
3091829,50,2010-11-03 00:00:00+00:00,0.005891203703703704,1,0,0
3091829,51,2010-11-03 00:00:00+00:00,0.005740740740740741,1,0,0
3091829,52,2010-11-03 00:00:00+00:00,9.259259259259259e-05,1,0,0
3091829,53,2010-11-03 00:00:00+00:00,9.259259259259259e-05,1,0,0
3091829,54,2010-11-03 00:00:00+00:00,0.0,1,0,0
3245596,2,2010-12-28 00:00:00+00:00,511.51004629629625,1,0,0
3245596,3,2010-12-28 00:00:00+00:00,510.8800347222222,1,0,0
3245596,4,2010-12-28 00:00:00+00:00,510.8799652777778,1,0,0
3245596,5,2010-12-28 00:00:00+00:00,510.8771180555555,1,0,0
3245596,6,2010-12-28 00:00:00+00:00,302.16657407407405,1,0,0
3245596,7,2010-12-28 00:00:00+00:00,302.1648726851852,1,0,0
3245596,8,2010-12-28 00:00:00+00:00,302.16350694444446,1,0,0
3245596,9,2010-12-28 00:00:00+00:00,302.1634722222222,1,0,0
3245596,10,2010-12-28 00:00:00+00:00,302.1634375,1,0,0
3245596,11,2010-12-28 00:00:00+00:00,302.1633796296296,1,0,0
3245596,12,2010-12-28 00:00:00+00:00,302.1633796296296,1,0,0
3245596,13,2010-12-28 00:00:00+00:00,5.787037037037037e-05,1,0,0
3245596,14,2010-12-28 00:00:00+00:00,5.787037037037037e-05,1,0,0
3245596,15,2010-12-28 00:00:00+00:00,2.3148148148148147e-05,1,0,0
3272643,2,2011-01-11 00:00:00+00:00,156.0155787037037,1,0,0
3272643,3,2011-01-11 00:00:00+00:00,156.0117013888889,1,0,0
3272643,4,2011-01-11 00:00:00+00:00,156.01166666666668,1,0,0
3272643,5,2011-01-11 00:00:00+00:00,156.00621527777778,1,0,0
3272643,6,2011-01-11 00:00:00+00:00,150.5132986111111,1,0,0
3272643,7,2011-01-11 00:00:00+00:00,145.5132986111111,1,0,0
3272643,8,2011-01-11 00:00:00+00:00,62.51329861111111,1,0,0
3272643,9,2011-01-11 00:00:00+00:00,15.847581018518518,1,0,0
3272643,10,2011-01-11 00:00:00+00:00,15.847557870370371,1,0,0
3272643,11,2011-01-11 00:00:00+00:00,15.847523148148149,1,0,0
3272643,12,2011-01-11 00:00:00+00:00,15.847256944444444,1,0,0
3272643,13,2011-01-11 00:00:00+00:00,15.847187499999999,1,0,0
3272643,14,2011-01-11 00:00:00+00:00,15.846655092592592,1,0,0
3272643,15,2011-01-11 00:00:00+00:00,15.846469907407409,1,0,0
3272643,16,2011-01-11 00:00:00+00:00,15.846377314814815,1,0,0
3272643,17,2011-01-11 00:00:00+00:00,15.84633101851852,1,0,0
3272643,18,2011-01-11 00:00:00+00:00,15.846296296296297,1,0,0
3272643,19,2011-01-11 00:00:00+00:00,15.846215277777778,1,0,0
3272643,20,2011-01-11 00:00:00+00:00,15.846180555555556,1,0,0
3272643,21,2011-01-11 00:00:00+00:00,15.845729166666667,1,0,0
3272643,22,2011-01-11 00:00:00+00:00,15.845729166666667,1,0,0
3272643,23,2011-01-11 00:00:00+00:00,15.845636574074073,1,0,0
3272643,24,2011-01-11 00:00:00+00:00,15.845532407407406,1,0,0
3272643,25,2011-01-11 00:00:00+00:00,15.845462962962962,1,0,0
3272643,26,2011-01-11 00:00:00+00:00,15.845300925925926,1,0,0
3272643,27,2011-01-11 00:00:00+00:00,15.84511574074074,1,0,0
3272643,28,2011-01-11 00:00:00+00:00,15.84511574074074,1,0,0
3272643,29,2011-01-11 00:00:00+00:00,15.84505787037037,1,0,0
3272643,30,2011-01-11 00:00:00+00:00,15.84494212962963,1,0,0
3272643,31,2011-01-11 00:00:00+00:00,15.844756944444443,1,0,0
3272643,32,2011-01-11 00:00:00+00:00,15.84471064814815,1,0,0
3272643,33,2011-01-11 00:00:00+00:00,15.84471064814815,1,0,0
3272643,34,2011-01-11 00:00:00+00:00,1.513298611111111,1,0,0
3272643,35,2011-01-11 00:00:00+00:00,0.5132986111111111,1,0,0
3272643,36,2011-01-11 00:00:00+00:00,0.0031249999999999997,1,0,0
3272643,37,2011-01-11 00:00:00+00:00,0.0030324074074074073,1,0,0
3321023,2,2011-01-21 00:00:00+00:00,159.9275925925926,1,0,0
3321023,3,2011-01-21 00:00:00+00:00,159.9275115740741,1,0,0
3321023,4,2011-01-21 00:00:00+00:00,159.9252314814815,1,0,0
3321023,5,2011-01-21 00:00:00+00:00,157.42122685185186,1,0,0
3321023,6,2011-01-21 00:00:00+00:00,58.063159722222224,1,0,0
3321023,7,2011-01-21 00:00:00+00:00,58.06302083333333,1,0,0
3321023,8,2011-01-21 00:00:00+00:00,58.06296296296296,1,0,0
3321023,9,2011-01-21 00:00:00+00:00,58.06292824074074,1,0,0
3321023,10,2011-01-21 00:00:00+00:00,58.062893518518514,1,0,0
3321023,11,2011-01-21 00:00:00+00:00,2.9881944444444444,1,0,0
3321023,12,2011-01-21 00:00:00+00:00,2.9881944444444444,1,0,0
3321023,13,2011-01-21 00:00:00+00:00,2.9878935185185185,1,0,0
3321023,14,2011-01-21 00:00:00+00:00,2.9878703703703704,1,0,0
3321023,15,2011-01-21 00:00:00+00:00,2.9878356481481485,1,0,0
3321023,16,2011-01-21 00:00:00+00:00,2.9878240740740742,1,0,0
3321023,17,2011-01-21 00:00:00+00:00,2.987800925925926,1,0,0
3321023,18,2011-01-21 00:00:00+00:00,2.9876851851851853,1,0,0
3321023,19,2011-01-21 00:00:00+00:00,2.987662037037037,1,0,0
3321023,20,2011-01-21 00:00:00+00:00,2.9875694444444445,1,0,0
3321023,21,2011-01-21 00:00:00+00:00,2.9875462962962964,1,0,0
3321023,22,2011-01-21 00:00:00+00:00,2.9875462962962964,1,0,0
3321023,23,2011-01-21 00:00:00+00:00,2.9874768518518517,1,0,0
3321023,24,2011-01-21 00:00:00+00:00,2.9874768518518517,1,0,0
3321023,25,2011-01-21 00:00:00+00:00,2.9874189814814813,1,0,0
3321023,26,2011-01-21 00:00:00+00:00,2.9873958333333337,1,0,0
3321023,27,2011-01-21 00:00:00+00:00,2.9873842592592594,1,0,0
3321023,28,2011-01-21 00:00:00+00:00,2.987337962962963,1,0,0
3321023,29,2011-01-21 00:00:00+00:00,2.9872916666666662,1,0,0
3321023,30,2011-01-21 00:00:00+00:00,2.9872916666666662,1,0,0
3321023,31,2011-01-21 00:00:00+00:00,2.9872685185185186,1,0,0
3321023,32,2011-01-21 00:00:00+00:00,2.9872685185185186,1,0,0
3321023,33,2011-01-21 00:00:00+00:00,2.951701388888889,1,0,0
3321023,34,2011-01-21 00:00:00+00:00,2.951701388888889,1,0,0
3321023,35,2011-01-21 00:00:00+00:00,0.0043749999999999995,1,0,0
3321023,36,2011-01-21 00:00:00+00:00,0.004247685185185185,1,0,0
3321023,37,2011-01-21 00:00:00+00:00,0.00417824074074074,1,0,0
3321023,38,2011-01-21 00:00:00+00:00,0.00417824074074074,1,0,0
3321023,39,2011-01-21 00:00:00+00:00,0.004155092592592593,1,0,0
3321023,40,2011-01-21 00:00:00+00:00,0.004097222222222222,1,0,0
3321023,41,2011-01-21 00:00:00+00:00,0.0038078703703703707,1,0,0
3321023,42,2011-01-21 00:00:00+00:00,0.0038078703703703707,1,0,0
3321023,43,2011-01-21 00:00:00+00:00,0.0037268518518518514,1,0,0
3321023,44,2011-01-21 00:00:00+00:00,0.0037268518518518514,1,0,0
3321023,45,2011-01-21 00:00:00+00:00,0.0036805555555555554,1,0,0
3321023,46,2011-01-21 00:00:00+00:00,0.0036805555555555554,1,0,0
3321023,47,2011-01-21 00:00:00+00:00,0.0035648148148148145,1,0,0
3321023,48,2011-01-21 00:00:00+00:00,0.0035069444444444445,1,0,0
3321023,49,2011-01-21 00:00:00+00:00,0.003472222222222222,1,0,0
3321023,50,2011-01-21 00:00:00+00:00,0.003472222222222222,1,0,0
3321023,51,2011-01-21 00:00:00+00:00,0.0034375,1,0,0
3321023,52,2011-01-21 00:00:00+00:00,0.0034375,1,0,0
3321023,53,2011-01-21 00:00:00+00:00,0.0033564814814814816,1,0,0
3321023,54,2011-01-21 00:00:00+00:00,5.787037037037037e-05,1,0,0
3321023,55,2011-01-21 00:00:00+00:00,5.787037037037037e-05,1,0,0
3321023,56,2011-01-21 00:00:00+00:00,0.0,1,0,0
3333586,2,2011-01-24 00:00:00+00:00,293.40891203703706,1,0,0
3333586,3,2011-01-24 00:00:00+00:00,289.40891203703706,1,0,0
3333586,4,2011-01-24 00:00:00+00:00,123.90532407407407,1,0,0
3333586,5,2011-01-24 00:00:00+00:00,123.9050925925926,1,0,0
3333586,6,2011-01-24 00:00:00+00:00,123.90498842592592,1,0,0
3333586,7,2011-01-24 00:00:00+00:00,123.90496527777778,1,0,0
3333586,8,2011-01-24 00:00:00+00:00,123.90493055555555,1,0,0
3333586,9,2011-01-24 00:00:00+00:00,123.9049074074074,1,0,0
3333586,10,2011-01-24 00:00:00+00:00,123.90474537037038,1,0,0
3333586,11,2011-01-24 00:00:00+00:00,123.9047337962963,1,0,0
3333586,12,2011-01-24 00:00:00+00:00,123.90465277777777,1,0,0
3333586,13,2011-01-24 00:00:00+00:00,123.90460648148148,1,0,0
