case_id,prefix_length,start,rem_time,train,val,test
12421232,2,2012-03-30 00:00:00+00:00,43.00548611111111,1,0,0
12421232,3,2012-03-30 00:00:00+00:00,43.00548611111111,1,0,0
12421232,4,2012-03-30 00:00:00+00:00,43.00548611111111,1,0,0
12421232,5,2012-03-30 00:00:00+00:00,43.00548611111111,1,0,0
12421232,6,2012-03-30 00:00:00+00:00,43.00548611111111,1,0,0
12421232,7,2012-03-30 00:00:00+00:00,43.00547453703704,1,0,0
12421232,8,2012-03-30 00:00:00+00:00,43.00547453703704,1,0,0
12421232,9,2012-03-30 00:00:00+00:00,43.00545138888889,1,0,0
12421232,10,2012-03-30 00:00:00+00:00,43.00545138888889,1,0,0
12421232,11,2012-03-30 00:00:00+00:00,43.00540509259259,1,0,0
12421232,12,2012-03-30 00:00:00+00:00,43.00297453703703,1,0,0
12421232,13,2012-03-30 00:00:00+00:00,43.00297453703703,1,0,0
12421232,14,2012-03-30 00:00:00+00:00,43.00296296296296,1,0,0
12421232,15,2012-03-30 00:00:00+00:00,43.00296296296296,1,0,0
12421232,16,2012-03-30 00:00:00+00:00,43.00296296296296,1,0,0
12421232,17,2012-03-30 00:00:00+00:00,6.038321759259259,1,0,0
12421232,18,2012-03-30 00:00:00+00:00,6.0383101851851855,1,0,0
12421232,19,2012-03-30 00:00:00+00:00,6.0383101851851855,1,0,0
12421232,20,2012-03-30 00:00:00+00:00,6.03829861111111,1,0,0
12421232,21,2012-03-30 00:00:00+00:00,6.03829861111111,1,0,0
12421232,22,2012-03-30 00:00:00+00:00,6.03829861111111,1,0,0
12421232,23,2012-03-30 00:00:00+00:00,6.03829861111111,1,0,0
12421232,24,2012-03-30 00:00:00+00:00,6.038287037037037,1,0,0
12421232,25,2012-03-30 00:00:00+00:00,6.038275462962964,1,0,0
12421232,26,2012-03-30 00:00:00+00:00,6.038275462962964,1,0,0
12421232,27,2012-03-30 00:00:00+00:00,6.038275462962964,1,0,0
12421232,28,2012-03-30 00:00:00+00:00,6.038275462962964,1,0,0
12421232,29,2012-03-30 00:00:00+00:00,6.038275462962964,1,0,0
12421232,30,2012-03-30 00:00:00+00:00,6.038275462962964,1,0,0
12421232,31,2012-03-30 00:00:00+00:00,6.038275462962964,1,0,0
12421232,32,2012-03-30 00:00:00+00:00,6.038275462962964,1,0,0
12421232,33,2012-03-30 00:00:00+00:00,6.038275462962964,1,0,0
12421232,34,2012-03-30 00:00:00+00:00,6.038275462962964,1,0,0
12421232,35,2012-03-30 00:00:00+00:00,6.0382291666666665,1,0,0
12421232,36,2012-03-30 00:00:00+00:00,0.5242708333333334,1,0,0
12421232,37,2012-03-30 00:00:00+00:00,0.0002777777777777778,1,0,0
12421232,38,2012-03-30 00:00:00+00:00,4.6296296296296294e-05,1,0,0
