case_id,prefix_length,start,rem_time,train,val,test
3004646,2,2010-10-04 00:00:00+00:00,27.427847222222223,1,0,0
3004646,3,2010-10-04 00:00:00+00:00,7.824456018518519,1,0,0
3004646,4,2010-10-04 00:00:00+00:00,7.824340277777778,1,0,0
3004646,5,2010-10-04 00:00:00+00:00,7.824236111111111,1,0,0
3004646,6,2010-10-04 00:00:00+00:00,7.82400462962963,1,0,0
3004646,7,2010-10-04 00:00:00+00:00,7.823935185185185,1,0,0
3004646,8,2010-10-04 00:00:00+00:00,7.823773148148148,1,0,0
3004646,9,2010-10-04 00:00:00+00:00,7.8237152777777785,1,0,0
3004646,10,2010-10-04 00:00:00+00:00,7.823634259259259,1,0,0
3004646,11,2010-10-04 00:00:00+00:00,7.823425925925926,1,0,0
3004646,12,2010-10-04 00:00:00+00:00,7.823287037037037,1,0,0
3004646,13,2010-10-04 00:00:00+00:00,7.822719907407407,1,0,0
3004646,14,2010-10-04 00:00:00+00:00,7.8226504629629625,1,0,0
3004646,15,2010-10-04 00:00:00+00:00,7.822592592592592,1,0,0
3004646,16,2010-10-04 00:00:00+00:00,7.822534722222223,1,0,0
3004646,17,2010-10-04 00:00:00+00:00,7.822048611111111,1,0,0
3004646,18,2010-10-04 00:00:00+00:00,0.001099537037037037,1,0,0
3004646,19,2010-10-04 00:00:00+00:00,0.0009490740740740741,1,0,0
3004646,20,2010-10-04 00:00:00+00:00,0.0005092592592592593,1,0,0
3004646,21,2010-10-04 00:00:00+00:00,0.00047453703703703704,1,0,0
3004646,22,2010-10-04 00:00:00+00:00,0.000462962962962963,1,0,0
3004646,23,2010-10-04 00:00:00+00:00,0.0004166666666666667,1,0,0
3004646,24,2010-10-04 00:00:00+00:00,0.00037037037037037035,1,0,0
3004646,25,2010-10-04 00:00:00+00:00,0.0003356481481481481,1,0,0
3004646,26,2010-10-04 00:00:00+00:00,0.0003356481481481481,1,0,0
3004646,27,2010-10-04 00:00:00+00:00,0.0003125,1,0,0
3004646,28,2010-10-04 00:00:00+00:00,0.0003009259259259259,1,0,0
3004646,29,2010-10-04 00:00:00+00:00,0.0003009259259259259,1,0,0
3004646,30,2010-10-04 00:00:00+00:00,0.00024305555555555558,1,0,0
3004646,31,2010-10-04 00:00:00+00:00,0.00019675925925925926,1,0,0
3004646,32,2010-10-04 00:00:00+00:00,0.00018518518518518518,1,0,0
3004646,33,2010-10-04 00:00:00+00:00,0.0001388888888888889,1,0,0
3004646,34,2010-10-04 00:00:00+00:00,6.944444444444444e-05,1,0,0
3004646,35,2010-10-04 00:00:00+00:00,3.472222222222222e-05,1,0,0
3007101,2,2010-10-04 00:00:00+00:00,14.620127314814814,1,0,0
3007101,3,2010-10-04 00:00:00+00:00,14.188159722222222,1,0,0
3007101,4,2010-10-04 00:00:00+00:00,14.18800925925926,1,0,0
3007101,5,2010-10-04 00:00:00+00:00,14.187592592592592,1,0,0
3007101,6,2010-10-04 00:00:00+00:00,14.187233796296297,1,0,0
3007101,7,2010-10-04 00:00:00+00:00,14.186979166666667,1,0,0
3007101,8,2010-10-04 00:00:00+00:00,14.186886574074073,1,0,0
3007101,9,2010-10-04 00:00:00+00:00,14.160393518518518,1,0,0
3007101,10,2010-10-04 00:00:00+00:00,0.6201273148148149,1,0,0
3007101,11,2010-10-04 00:00:00+00:00,0.009224537037037036,1,0,0
3007101,12,2010-10-04 00:00:00+00:00,0.009131944444444444,1,0,0
3007101,13,2010-10-04 00:00:00+00:00,0.009016203703703703,1,0,0
3007101,14,2010-10-04 00:00:00+00:00,0.008923611111111111,1,0,0
3007101,15,2010-10-04 00:00:00+00:00,0.008888888888888889,1,0,0
3007101,16,2010-10-04 00:00:00+00:00,0.008460648148148148,1,0,0
3007101,17,2010-10-04 00:00:00+00:00,0.008229166666666668,1,0,0
3018942,2,2010-10-11 00:00:00+00:00,33.569652777777776,1,0,0
3018942,3,2010-10-11 00:00:00+00:00,33.02,1,0,0
3018942,4,2010-10-11 00:00:00+00:00,33.01943287037037,1,0,0
3018942,5,2010-10-11 00:00:00+00:00,32.98064814814815,1,0,0
3018942,6,2010-10-11 00:00:00+00:00,32.980300925925924,1,0,0
3018942,7,2010-10-11 00:00:00+00:00,7.200520833333333,1,0,0
3018942,8,2010-10-11 00:00:00+00:00,7.200428240740741,1,0,0
3018942,9,2010-10-11 00:00:00+00:00,7.200347222222223,1,0,0
3018942,10,2010-10-11 00:00:00+00:00,5.569652777777777,1,0,0
3018942,11,2010-10-11 00:00:00+00:00,5.569652777777777,1,0,0
3018942,12,2010-10-11 00:00:00+00:00,4.895439814814815,1,0,0
3018942,13,2010-10-11 00:00:00+00:00,4.895335648148149,1,0,0
3018942,14,2010-10-11 00:00:00+00:00,4.895069444444444,1,0,0
3018942,15,2010-10-11 00:00:00+00:00,4.895046296296296,1,0,0
3018942,16,2010-10-11 00:00:00+00:00,4.894965277777778,1,0,0
3018942,17,2010-10-11 00:00:00+00:00,4.894444444444445,1,0,0
3018942,18,2010-10-11 00:00:00+00:00,4.894375,1,0,0
3018942,19,2010-10-11 00:00:00+00:00,4.8943055555555555,1,0,0
3018942,20,2010-10-11 00:00:00+00:00,4.894236111111112,1,0,0
3018942,21,2010-10-11 00:00:00+00:00,4.894224537037037,1,0,0
3018942,22,2010-10-11 00:00:00+00:00,4.894155092592593,1,0,0
3018942,23,2010-10-11 00:00:00+00:00,4.894131944444444,1,0,0
3018942,24,2010-10-11 00:00:00+00:00,4.894131944444444,1,0,0
3018942,25,2010-10-11 00:00:00+00:00,4.894039351851852,1,0,0
3018942,26,2010-10-11 00:00:00+00:00,4.893969907407407,1,0,0
3018942,27,2010-10-11 00:00:00+00:00,4.893946759259259,1,0,0
3018942,28,2010-10-11 00:00:00+00:00,4.893842592592592,1,0,0
