case_id,prefix_length,start,rem_time,train,val,test
10051383,2,2014-04-17 00:00:00+00:00,70.0,0,0,1
10051383,3,2014-04-17 00:00:00+00:00,70.0,0,0,1
10051383,4,2014-04-17 00:00:00+00:00,70.0,0,0,1
10051383,5,2014-04-17 00:00:00+00:00,70.0,0,0,1
10051383,6,2014-04-17 00:00:00+00:00,70.0,0,0,1
10051383,7,2014-04-17 00:00:00+00:00,70.0,0,0,1
10051383,8,2014-04-17 00:00:00+00:00,70.0,0,0,1
10051383,9,2014-04-17 00:00:00+00:00,70.0,0,0,1
10051383,10,2014-04-17 00:00:00+00:00,70.0,0,0,1
10051383,11,2014-04-17 00:00:00+00:00,70.0,0,0,1
10051383,12,2014-04-17 00:00:00+00:00,70.0,0,0,1
10051383,13,2014-04-17 00:00:00+00:00,69.39012731481482,0,0,1
10051383,14,2014-04-17 00:00:00+00:00,30.0,0,0,1
10051383,15,2014-04-17 00:00:00+00:00,30.0,0,0,1
10051383,16,2014-04-17 00:00:00+00:00,30.0,0,0,1
10051383,17,2014-04-17 00:00:00+00:00,30.0,0,0,1
10051383,18,2014-04-17 00:00:00+00:00,30.0,0,0,1
10051383,19,2014-04-17 00:00:00+00:00,30.0,0,0,1
10051383,20,2014-04-17 00:00:00+00:00,29.39136574074074,0,0,1
10051383,21,2014-04-17 00:00:00+00:00,20.0,0,0,1
10051383,22,2014-04-17 00:00:00+00:00,13.0,0,0,1
10051383,23,2014-04-17 00:00:00+00:00,13.0,0,0,1
10051383,24,2014-04-17 00:00:00+00:00,10.0,0,0,1
10051383,25,2014-04-17 00:00:00+00:00,10.0,0,0,1
10051383,26,2014-04-17 00:00:00+00:00,2.0,0,0,1
10051383,27,2014-04-17 00:00:00+00:00,2.0,0,0,1
10051383,28,2014-04-17 00:00:00+00:00,2.0,0,0,1
10051383,29,2014-04-17 00:00:00+00:00,2.0,0,0,1
10051383,30,2014-04-17 00:00:00+00:00,2.0,0,0,1
10051383,31,2014-04-17 00:00:00+00:00,2.0,0,0,1
