case_id,prefix_length,start,rem_time,train,val,test
10061280,2,2014-01-06 00:00:00+00:00,45.36876157407408,0,1,0
10061280,3,2014-01-06 00:00:00+00:00,45.36876157407408,0,1,0
10061280,4,2014-01-06 00:00:00+00:00,45.36876157407408,0,1,0
10061280,5,2014-01-06 00:00:00+00:00,45.36876157407408,0,1,0
10061280,6,2014-01-06 00:00:00+00:00,45.36876157407408,0,1,0
10061280,7,2014-01-06 00:00:00+00:00,45.36876157407408,0,1,0
10061280,8,2014-01-06 00:00:00+00:00,45.36876157407408,0,1,0
10061280,9,2014-01-06 00:00:00+00:00,45.36876157407408,0,1,0
10061280,10,2014-01-06 00:00:00+00:00,45.36876157407408,0,1,0
10061280,11,2014-01-06 00:00:00+00:00,45.36876157407408,0,1,0
10061280,12,2014-01-06 00:00:00+00:00,45.36876157407408,0,1,0
10061280,13,2014-01-06 00:00:00+00:00,44.98538194444444,0,1,0
10061280,14,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,15,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,16,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,17,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,18,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,19,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,20,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,21,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,22,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,23,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,24,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,25,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,26,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,27,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,28,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,29,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,30,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,31,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,32,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,33,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,34,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,35,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,36,2014-01-06 00:00:00+00:00,4.368761574074074,0,1,0
10061280,37,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,38,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,39,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,40,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,41,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,42,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,43,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,44,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,45,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,46,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,47,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,48,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,49,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10061280,50,2014-01-06 00:00:00+00:00,0.3687615740740741,0,1,0
10063988,2,2014-01-07 00:00:00+00:00,195.59896990740742,0,1,0
10063988,3,2014-01-07 00:00:00+00:00,195.59896990740742,0,1,0
10063988,4,2014-01-07 00:00:00+00:00,195.59896990740742,0,1,0
10063988,5,2014-01-07 00:00:00+00:00,195.59896990740742,0,1,0
10063988,6,2014-01-07 00:00:00+00:00,195.59896990740742,0,1,0
10063988,7,2014-01-07 00:00:00+00:00,195.59896990740742,0,1,0
10063988,8,2014-01-07 00:00:00+00:00,195.59896990740742,0,1,0
10063988,9,2014-01-07 00:00:00+00:00,195.59896990740742,0,1,0
10063988,10,2014-01-07 00:00:00+00:00,195.59896990740742,0,1,0
10063988,11,2014-01-07 00:00:00+00:00,195.59896990740742,0,1,0
10063988,12,2014-01-07 00:00:00+00:00,195.59896990740742,0,1,0
10063988,13,2014-01-07 00:00:00+00:00,195.08608796296298,0,1,0
10063988,14,2014-01-07 00:00:00+00:00,189.59896990740742,0,1,0
10063988,15,2014-01-07 00:00:00+00:00,189.59896990740742,0,1,0
10063988,16,2014-01-07 00:00:00+00:00,189.59896990740742,0,1,0
